t,r0,r1,r2
1.57,0.294126639781608,1.46068126893117,1.46135598554876
1.58,0.294621483246405,1.45297826802662,1.45355490191145
1.59,0.295062197653618,1.44522546031063,1.44571414889172
1.6,0.295449399730781,1.43743099404703,1.43784053838288
1.61,0.295783733362532,1.42960236534171,1.42994034280437
1.62,0.296065867482957,1.42174646585181,1.42201934493939
1.63,0.296296494025852,1.41386962795768,1.41408288808552
1.64,0.296476325937822,1.40597766803421,1.40613590893796
1.65,0.296606095257859,1.39807592696914,1.39818298026372
1.66,0.296686551267186,1.39016930805221,1.39022833777305
1.67,0.296718458711364,1.38226231209432,1.38227591107214
1.68,0.296702596097268,1.37432934617267,1.37435906933114
1.69,0.29663975406563,1.36639202639529,1.36646337284544
1.7,0.296530733840504,1.35846709444448,1.35857869625711
1.71,0.296376345755573,1.35055746806708,1.3507082338407
1.72,0.296177407857148,1.34266585646773,1.34285490818027
1.73,0.295934744583393,1.33479477470356,1.33502140295279
1.74,0.295649185518645,1.32694655708446,1.32721017602692
1.75,0.295323926588438,1.31912367555486,1.31919483746462
1.76,0.294955003013131,1.31144210026159,1.3115163313826
1.77,0.294545888772082,1.30371625214439,1.3037467947736
1.78,0.29409722992956,1.29600745924617,1.29602065388456
1.79,0.293609865747757,1.28829998140161,1.28835685165731
1.8,0.29308463457408,1.28062590237197,1.28072626444815
1.81,0.292522373084966,1.27298664786767,1.27313019243935
1.82,0.29192391557827,1.26538354180834,1.26556982688262
1.83,0.291290093384407,1.25781780408547,1.25804626075446
1.84,0.290621734047056,1.25029056571623,1.25056049681188
1.85,0.289919661116657,1.24280286175203,1.24311345541997
1.86,0.289184693443084,1.23535564590149,1.23570598181159
1.87,0.288417644781949,1.22794979336956,1.22833885258767
1.88,0.287619323386895,1.22058610851573,1.22101278211596
1.89,0.286790531646347,1.2132653265267,1.21372842667582
1.9,0.285932065752401,1.20598812051313,1.20648639058381
1.91,0.285044715403744,1.19875510640321,1.19928722990564
1.92,0.284129263529744,1.19156684639734,1.19213145635245
1.93,0.283186486117716,1.18442385249916,1.18501954137311
1.94,0.282217151924493,1.17732659134533,1.17795191873199
1.95,0.281222022358448,1.17027548682039,1.17092898783981
1.96,0.280212745833586,1.16326050739363,1.16353558317532
1.97,0.279177160838852,1.15585603767694,1.15662519479786
1.98,0.278108651970106,1.14896189441123,1.14976036169299
1.99,0.277017317999219,1.14211470926853,1.14294003108618
2.0,0.27590388238887,1.1353147696996,1.13616454666658
2.01,0.274769060637867,1.12856232091758,1.12943423261236
2.02,0.273613560247003,1.1218575728136,1.12274939405268
2.03,0.272438080695668,1.11520069967048,1.11611031721797
2.04,0.271243313430075,1.10859184728544,1.10951726914294
2.05,0.270029941859743,1.10203113642296,1.10297049667286
2.06,0.268798641364806,1.09551866625535,1.09647022511855
2.07,0.26755007931097,1.0890545172689,1.0900166562826
2.08,0.2662849150731,1.08263875402646,1.0836099665751
2.09,0.265003800067176,1.07627142734383,1.07725030514875
2.1,0.263707377790919,1.06995257617475,1.0709377916603
2.11,0.262396283873322,1.06368222919196,1.06467251800047
2.12,0.261071146133387,1.05746040612161,1.05845454507249
2.13,0.25973258464822,1.05128711892241,1.05228390670504
2.14,0.25838121183051,1.04516237277642,1.04616061295024
2.15,0.257017632514696,1.03908616694027,1.04008465348867
2.16,0.255642444050419,1.03305849550376,1.03405600379837
2.17,0.254256236401825,1.02707934804249,1.02807463145688
2.18,0.252859592250072,1.02114871018706,1.02214050211287
2.19,0.251453087099693,1.0152665641496,1.01625358562788
2.2,0.250037289372713,1.00943288898175,1.0104138604467
2.21,0.248612760544156,1.00364766130097,1.00462131754301
2.22,0.247179800820552,0.997910545228514,0.999031854155204
2.23,0.245760607009493,0.99222916317414,0.993433585349282
2.24,0.244313122030389,0.986421604697341,0.987763317878173
2.25,0.242859244628252,0.980831992225715,0.982143428058858
2.26,0.241399337810706,0.975290845824599,0.976572180050417
2.27,0.239933923411826,0.969798249956319,0.971049570818779
2.28,0.238463516899049,0.964354248593162,0.965575591437072
2.29,0.236988627492171,0.958958849278185,0.96015022597639
2.3,0.235509758268355,0.9536120264796,0.954773452029811
2.31,0.234027406253597,0.948313727780512,0.949445240545823
2.32,0.23254206250346,0.943063880905179,0.94416555606409
2.33,0.231054212215061,0.937862398778634,0.938934356916938
2.34,0.229571536565236,0.932712426530238,0.933711926463141
2.35,0.228078694721252,0.927589035315873,0.928533887420203
2.36,0.226586335466339,0.922532588889622,0.923446963964071
2.37,0.22509334799611,0.917524071633853,0.918408551384711
2.38,0.223600188524442,0.91256338683126,0.913418565476081
2.39,0.222107307984831,0.907650439254371,0.908476914783589
2.4,0.220615152104486,0.90278513570952,0.903583500291274
2.41,0.219124161475504,0.897967385421832,0.898738215996999
2.42,0.217634771622204,0.893197100301469,0.893940949757314
2.43,0.216147413066947,0.888474195004125,0.889191585996152
2.44,0.214662511394221,0.88379858706875,0.884490008630072
2.45,0.213180487310173,0.879170196973558,0.87983610559337
2.46,0.211701756693721,0.874588948184481,0.875229773049547
2.47,0.210226730641588,0.870054767178521,0.870670918725858
2.48,0.208713761962732,0.865584692192218,0.866160557937554
2.49,0.207247483475793,0.861144513569468,0.861696500296183
2.5,0.205786122410467,0.856751218316977,0.857279833337042
2.51,0.204330071494638,0.85240474261657,0.852910499520114
2.52,0.202879718963572,0.848105025072462,0.848588448517416
2.53,0.20143544865377,0.843852006766651,0.844313635723815
2.54,0.199997640078367,0.839645631203523,0.840086020332418
2.55,0.198566668514589,0.835485844488489,0.835905563911582
2.56,0.197142905087418,0.831372595162798,0.831772229612661
2.57,0.195726716854366,0.827305834395035,0.827685981560366
2.58,0.19431846688193,0.823285516147704,0.823646784253001
2.59,0.192918514328709,0.819311597275232,0.819654602508578
2.6,0.191527214526522,0.815384037790179,0.815709401767148
2.61,0.190144919064481,0.81150280108861,0.811811147879592
2.62,0.188772568943277,0.807847170857313,0.807958341848527
2.63,0.18741066563364,0.804015615457847,0.804154882133884
2.64,0.186057427282025,0.800271681704765,0.800397269743097
2.65,0.184714564362251,0.79657405020015,0.796686476875377
2.66,0.183382410996063,0.792922684136717,0.793022474032893
2.67,0.182061298097119,0.789317543745369,0.789405231337551
2.68,0.180751553511757,0.785758580171087,0.785834716595527
2.69,0.179453502133016,0.782245733754575,0.782310893117196
2.7,0.178167465773811,0.778778939362391,0.778833718290589
2.71,0.176893762759162,0.775358168052434,0.775403149814584
2.72,0.175632707903806,0.771983479592624,0.772019154267441
2.73,0.174384613323348,0.768655036755243,0.768681714229187
2.74,0.173149788779535,0.765373027714474,0.765390826069205
2.75,0.171928541396753,0.762137567196574,0.762146497015147
2.76,0.170721175620016,0.75894868092106,0.758948737839558
2.77,0.169531850687158,0.755769580934169,0.755805166132045
2.78,0.16835319934217,0.752675268615588,0.752700246492369
2.79,0.167189328486994,0.74962738584098,0.749641946832421
2.8,0.166040532354157,0.746625878006792,0.746630286629149
2.81,0.16490710288,0.743665289801968,0.743670677606892
2.82,0.163789329793145,0.740746986258629,0.740761678854539
2.83,0.162687500794087,0.737875410437317,0.737898716348153
2.84,0.161601901545615,0.735050598442937,0.735081593950254
2.85,0.160532815273427,0.732272582150402,0.732310227141488
2.86,0.159480522739718,0.729541396669783,0.72958478085212
2.87,0.158445301903527,0.726857083930093,0.72690558086988
2.88,0.15742742889798,0.724219687405369,0.724272917758585
2.89,0.15642629581686,0.721629996573467,0.721657742406806
2.9,0.155454086232764,0.719090423564765,0.719179292095815
2.91,0.154489781118546,0.716594105001741,0.716688037374531
2.92,0.153543910255748,0.714144981288665,0.714243749345592
2.93,0.152616742416105,0.71174312922396,0.711846517519547
2.94,0.151708544752349,0.709388630889305,0.70949643962827
2.95,0.150819582874046,0.707081574098619,0.707193622332763
2.96,0.149947719702282,0.70481961235875,0.70496040309975
2.97,0.149097972209989,0.702607507657588,0.702752581642583
2.98,0.148268250796819,0.700443151431837,0.700592362579392
2.99,0.147456849673555,0.698328018864865,0.698476567487769
3.0,0.146667936729215,0.696258775743151,0.696413406926685
3.01,0.14589983341158,0.69423780207714,0.694398041998168
3.02,0.145152796535394,0.692265216233898,0.692430629550747
3.03,0.144427082095629,0.690341141786635,0.690511331374111
3.04,0.143722945376881,0.68846571008872,0.688640313061279
3.05,0.143040641038614,0.686639060423107,0.686817743514079
3.06,0.142380423181941,0.6848613403217,0.685043794781975
3.07,0.141742545422621,0.683132705589286,0.683318642675323
3.08,0.141127260930204,0.681453320149325,0.681642466495725
3.09,0.140534822497652,0.679823355812673,0.680015449531069
3.1,0.139973433336962,0.678254295615118,0.678471574346087
3.11,0.139427624616477,0.676723524133024,0.67694341929444
3.12,0.138905416137361,0.675242678067782,0.675465039791724
3.13,0.138384097280891,0.673852785585011,0.673985027488066
3.14,0.1379092754131,0.672471009172563,0.672607893909485
3.15,0.137458821834003,0.671139847691699,0.67128111036098
3.16,0.137032988446951,0.669859530452152,0.670004913700131
3.17,0.136632027247638,0.668630297086651,0.668779550216383
3.18,0.136256190400543,0.667452397653596,0.66760527491009
3.19,0.13590573031666,0.666326092703114,0.666482351258072
3.2,0.135580899731734,0.665251653364648,0.665411050927583
3.21,0.135281951783466,0.664229361438913,0.664391653849945
3.22,0.135009140086902,0.663259509437847,0.663424448346519
3.23,0.134762718809342,0.662342400551677,0.662509731610465
3.24,0.134542942742408,0.661478348767144,0.661647810079092
3.25,0.134350067374787,0.660667678798842,0.66083900020625
3.26,0.134175927602236,0.659885692161054,0.660099606724404
3.27,0.134041830208257,0.659127809435014,0.659431540398235
3.28,0.133930769184137,0.658480109068018,0.658783113531789
3.29,0.133847644727255,0.657887200193572,0.658189220916306
3.3,0.13379271716388,0.657349450250024,0.657650239032136
3.31,0.133766247926754,0.656867237995142,0.657166558988518
3.32,0.133774679199711,0.656466529377853,0.656731173234979
3.33,0.133804661233919,0.656094267318285,0.656354795699131
3.34,0.133865010132358,0.655780245073779,0.656039548271525
3.35,0.133954884264361,0.655523392000213,0.655781291276865
3.36,0.134087771599857,0.655364735691905,0.655675456401386
3.37,0.134237599097336,0.655223728614905,0.65553199782761
3.38,0.134421367163122,0.655091087798897,0.655436056105816
3.39,0.134632166588631,0.65506817329656,0.655409754002015
3.4,0.134873853510286,0.655105009916533,0.655442894651696
3.41,0.135146705251146,0.655202149705969,0.655536048431215
3.42,0.13545099982168,0.65536015623977,0.65568981388898
3.43,0.135787016678218,0.655579610950774,0.655904807424187
3.44,0.136155037738831,0.655861115486218,0.656181658187368
3.45,0.136553172615327,0.656213313973733,0.656561928815724
3.46,0.13698620352803,0.65662093754151,0.656964190724383
3.47,0.137452100522767,0.657092571549665,0.65743026043383
3.48,0.137951156147698,0.657628899139236,0.657960835642707
3.49,0.138483665612585,0.658230625765588,0.65855663651323
